Aguanueva,Concepcion,Grunidora,Loreto,Ojocaliente,Pinos,SanPedro,VillaDeCos,VillaGarcia,,Cluster I Semi-arid,,Excamé,Villita,Téul,Tlaltenango,,Cluster II Canyons,,,Bufa,Calera,Cazadero,Chalchihuites,Sauz,Fresnillo,Jerez,Jiménez,Chique,Santa Rosa,Trancoso,Villanueva,Zacatecas,,Cluster III Highlands,,,Florida,Monte Escobedo,Platanito,Juchipila,,Cluster IV Mountains
0.46961277,-0.556305855,0.009722438,-0.941377494,0.25942792,-0.3548595,0.353186527,0.821101559,0.442389786,,0.0559,,0.270992194,0.303581385,-0.700686598,-0.139279202,,-0.0663,,,0.215102661,-0.629224706,0.628565766,1.475210249,-0.115397661,0.683311649,0.320586611,-0.335441756,0.031991172,-0.561319153,0.242274782,1.191181849,0.018736125,,0.2435,,,-0.26220548,1.247164352,-0.807990409,-0.807990409,,-0.1578
0.249840811,-0.33204521,-0.77516513,-1.733801559,-0.46023714,-0.741848482,-0.085961211,-0.124774748,0.142796647,,-0.4290,,-1.003803237,-0.612024989,-0.568522207,-0.643635913,,-0.7070,,,-0.484527648,-1.121056658,0.088992806,0.568423691,-0.918709068,-0.546124745,-0.929749162,-1.167419582,0.111559406,-1.155912019,-0.479904214,0.184456291,-0.932196462,,-0.5217,,,-0.780975698,0.405126569,-1.871224195,-1.871224195,,-1.0296
0.383671099,-0.067110336,-0.819375329,-1.888878277,-0.617030343,-1.201880508,-0.306725985,-0.042820671,0.108680259,,-0.4946,,-0.57076692,-0.610987272,-0.191725343,-0.622091681,,-0.4989,,,-0.670084269,-0.794557997,0.134623806,0.720447744,-0.27786475,-0.175440372,-0.68248355,-0.747845177,-0.019822791,-1.119066913,-0.724681557,0.334225299,-1.038450227,,-0.3893,,,-0.7625307,0.001600828,-1.626021291,-1.626021291,,-1.0032
0.377493223,-0.124006611,-0.790155071,-1.838944279,-0.65319723,-1.206111012,-0.298155285,-0.034110837,0.002758491,,-0.5072,,-0.434204774,-0.60839018,-0.204164518,-0.656989031,,-0.4759,,,-0.669519929,-0.735871719,0.120185082,0.657525046,-0.300730502,-0.133772253,-0.671057741,-0.755120155,-0.129957738,-1.150988528,-0.647986004,0.337459248,-1.030557162,,-0.3931,,,-0.794262244,0.023349108,-1.742937801,-1.742937801,,-1.0642
0.435932451,-0.07886277,-0.861976172,-1.631960253,-0.621530772,-1.263467679,-0.27132942,-0.000625289,0.097836966,,-0.4662,,-0.512843535,-0.588559064,-0.310470325,-0.706629358,,-0.5296,,,-0.61281612,-0.816215117,0.182684536,0.657431582,-0.339526115,-0.0923536,-0.64281631,-0.72907615,-0.100482126,-1.163279831,-0.641055621,0.368095131,-0.96193567,,-0.3763,,,-0.59733089,0.020781867,-1.722263707,-1.722263707,,-1.0053
0.557906624,0.044934673,-0.761010742,-1.655871062,-0.576126953,-1.275282194,-0.255099526,0.157601501,0.459056403,,-0.3671,,-0.472684719,-0.542229041,-0.36813599,-0.686577744,,-0.5174,,,-0.54230855,-0.573694728,0.476685489,0.765435598,-0.22981116,0.081335279,-0.303333286,-0.691391946,-0.186208028,-0.984210446,-0.64003115,0.448933473,-0.853201051,,-0.2486,,,-0.454990116,0.027028971,-1.698411088,-1.698411088,,-0.9562
0.36025739,-0.334915711,-1.51580217,-1.984352326,-0.904851741,-1.487618253,-0.480758494,-0.268954406,0.173838224,,-0.7159,,-0.86140586,-0.600884274,-0.756800866,-1.162325254,,-0.8454,,,-0.86409961,-1.140580382,0.064776191,0.492796781,-0.737024831,-0.556654524,-0.455095021,-1.047578851,-0.629291302,-1.705102685,-1.093039548,0.132251932,-1.295508563,,-0.6796,,,-1.02984654,-0.619950216,-2.286039522,-2.286039522,,-1.5555
0.403371655,-0.368011394,-1.564234538,-1.936966152,-0.915047992,-1.577074042,-0.492936837,-0.235298455,0.111159649,,-0.7306,,-0.898144052,-0.608621065,-0.753342256,-1.146009835,,-0.8515,,,-0.87225836,-1.317748801,0.092392697,0.474921642,-0.72218332,-0.570721469,-0.470997834,-1.069470854,-0.680210834,-1.727414455,-1.122538001,0.112754464,-1.361061877,,-0.7103,,,-1.080548207,-0.669415889,-2.283383017,-2.283383017,,-1.5792
0.347597674,-0.35440162,-1.455424471,-1.964801472,-0.921569773,-1.603481809,-0.452167184,-0.236140962,0.155474408,,-0.7205,,-0.878974304,-0.575542148,-0.728446819,-1.147951775,,-0.8327,,,-0.871561132,-1.505352773,0.092129678,0.475397683,-0.720082134,-0.575350906,-0.367857296,-1.052953339,-0.699539008,-1.721327714,-1.153000596,0.174391263,-1.370663055,,-0.7151,,,-1.057721142,-0.645096142,-2.187736803,-2.187736803,,-1.5196
0.300918186,-0.107054732,-1.480322291,-1.530191582,-0.415643557,-0.959713293,-0.437977604,-0.221939815,0.190815295,,-0.5179,,-0.358367642,-0.412611712,-0.644352274,-0.882608661,,-0.5745,,,-0.923531465,-1.11460362,0.009341224,0.575649921,-0.588581422,-0.413209247,-0.229452651,-1.043686314,-0.195363795,-1.330183993,-1.011203021,0.301777089,-1.351607009,,-0.5627,,,-0.918385025,-0.555664296,-2.011123955,-2.011123955,,-1.3741
0.305063102,-0.404917704,-1.276443723,-0.901005126,-0.361799189,-1.074745784,-0.19155869,-0.225526491,0.162510729,,-0.4409,,-0.425625079,-0.359285145,0.38960689,-0.425957871,,-0.2053,,,-0.825913776,-0.255048816,0.466719009,0.310075464,-0.461949878,-0.358108618,0.125725559,-0.49894483,0.019291054,-0.762009473,-0.854699784,0.23960391,-1.274548115,,-0.3177,,,-0.423475275,-0.248463864,-1.840801776,-1.840801776,,-1.0884
0.483403864,0.16523306,-2.052655175,-0.532431065,-0.464623019,-0.216075869,-0.72907903,-0.262098708,0.45366353,,-0.3505,,-0.213095957,-0.692606758,0.536981648,-0.561457717,,-0.2325,,,-0.517083451,-0.226384226,0.645160862,0.425744724,-0.800306337,0.257073156,0.066532171,-0.434113453,0.157502478,-0.938520881,-1.342862889,0.40295193,-0.627897186,,-0.2256,,,-0.202477857,-0.765964494,-1.875092655,-1.875092655,,-1.1797
0.375591284,0.411750903,-2.304163942,-0.532480415,-0.533423695,-0.658178312,-0.015824901,-0.304417152,0.216072139,,-0.3717,,0.309404564,0.012447672,1.136247131,-0.179870996,,0.3196,,,-0.805689183,0.088779163,0.63186709,-0.19816054,-0.811593203,0.190711802,0.553517554,-0.594570304,0.122346718,-0.707580829,-1.2223768,-0.354799642,-1.132730559,,-0.3262,,,-0.270730099,-1.236956599,-1.715624372,-1.715624372,,-1.2347
0.31464003,0.589975985,-1.809670716,-0.299102516,0.132380188,0.197333449,0.286164185,0.18433391,0.491598793,,0.0097,,0.501542063,0.164390388,0.552157522,-0.087477871,,0.2827,,,-0.363881389,0.491294361,1.471019464,0.893178485,-0.204966027,0.735039272,1.13714021,-0.071390568,-0.087366185,0.112235792,-0.547283483,-0.108452307,-0.350947212,,0.2389,,,0.146702588,-0.967747879,-1.150366177,-1.150366177,,-0.7804
0.291843594,0.674414348,-1.730030388,0.907572402,0.434920709,0.620819711,0.594373417,0.242820486,1.267981996,,0.3672,,0.394132463,0.096407271,0.712181785,0.194175876,,0.3492,,,-0.172819057,0.800093337,1.478918477,1.063769324,0.048189582,0.63581837,1.290289512,-0.189234397,0.488652296,0.681812286,-0.261951215,-0.035765305,0.039333479,,0.4513,,,0.654466394,-0.461702732,-0.714219079,-0.714219079,,-0.3089
0.274788436,0.600687212,-1.822689604,0.970391526,0.528353533,0.748400299,0.633464225,0.278532463,1.38433675,,0.3996,,0.293232104,0.114484994,0.771452607,0.221821881,,0.3502,,,-0.10269915,0.894905013,1.495599789,1.076627819,0.194873606,0.606604545,1.293086592,-0.423023724,0.600802957,0.714176062,-0.279553887,-0.030823316,0.094001208,,0.4719,,,0.662599789,-0.502478545,-0.698924513,-0.698924513,,-0.3094
0.320219462,0.691884113,-1.495574201,1.024995961,0.621840496,0.804405026,0.738661905,0.371329245,1.458628963,,0.5040,,0.404154252,0.204634904,0.836869092,0.396556131,,0.4606,,,0.027356347,1.031121835,1.632745915,1.160329644,0.348724662,0.6402516,1.426707544,-0.310672038,0.724107972,0.899731417,-0.140714499,0.001244966,0.2244216,,0.5896,,,0.673221273,-0.291935204,-0.602479283,-0.602479283,,-0.2059
0.280605617,0.625850891,-1.550045215,1.152301667,0.646020093,0.949369686,0.791000172,0.319719599,1.32962668,,0.5049,,0.51174003,0.30364672,0.99393064,0.377983044,,0.5468,,,-0.028875673,0.924507463,1.403741005,1.05387488,0.247514881,0.49288655,1.285684397,-0.134970618,0.835108396,0.894867801,-0.183394527,0.140059845,0.191480288,,0.5479,,,0.783004579,-0.113899275,-0.451238945,-0.451238945,,-0.0583
0.287282739,0.632053718,-1.575665687,1.174555517,0.729808108,1.076100161,0.868849712,0.383702035,1.421190683,,0.5553,,0.539188779,0.348124434,0.983427398,0.403808201,,0.5686,,,-0.017796485,1.01875114,1.464280108,1.082061864,0.257066654,0.48966839,1.06716313,-0.229627331,0.905009587,1.041695699,-0.110179084,0.192608212,0.182527914,,0.5649,,,0.773729318,0.062934778,-0.375246698,-0.375246698,,0.0215
0.243476907,0.679948098,-1.578410578,1.14199454,0.721881107,1.103995414,0.852380523,0.346843754,1.401114246,,0.5459,,0.545374091,0.345532652,0.94225549,0.388073667,,0.5553,,,-0.019821318,1.039171559,1.445192966,1.088551371,0.307978621,0.494657919,1.065073489,-0.22538186,0.890406638,1.04081609,-0.054589655,0.190027297,0.181580106,,0.5726,,,0.764587162,0.061539793,-0.370369262,-0.370369262,,0.0213
0.285166496,0.691516857,-1.3790745,1.140791995,0.748873791,1.271088385,0.839268072,0.445592106,1.356728051,,0.6000,,0.535520159,0.312739786,0.920882761,0.38828007,,0.5394,,,-0.028026273,1.077047899,1.464551857,1.090569531,0.307383486,0.510566018,0.988935511,-0.220179228,0.87669093,1.038789194,-0.032218251,0.126949433,0.171132009,,0.5671,,,0.756478551,0.0094482,-0.447920203,-0.447920203,,-0.0325
0.223625478,0.559083223,-1.329786873,0.79550986,0.308917943,1.031335237,0.688357327,0.477378692,1.302605481,,0.4508,,0.080001715,0.144388855,0.819991653,0.216372154,,0.3152,,,-0.043277971,0.824156053,1.445666102,1.101280963,0.216519789,0.371237771,0.903767058,-0.157481877,0.459446315,0.778042971,-0.251759406,0.00949011,0.154911869,,0.4471,,,0.728483054,-0.011655481,-0.607528779,-0.607528779,,-0.1246
0.570356629,0.963742379,-0.738338172,1.701486948,1.027354537,2.301730839,1.372587405,0.935111753,2.12259204,,1.1396,,0.82088304,0.854358192,0.578597967,1.21636896,,0.8676,,,0.589732006,0.625788627,1.214822755,1.935044265,0.790570468,1.063958852,1.638448516,0.09950514,1.213107966,1.991332853,0.236674721,1.242858511,0.368314979,,1.0008,,,0.752789419,1.2353239,-0.199791221,-0.199791221,,0.3971
0.344826001,0.926295905,-0.112042803,1.307274661,0.816922437,2.735988862,1.239822194,0.912372166,1.677744586,,1.0944,,-0.051763308,0.54930743,0.806103465,0.92998628,,0.5584,,,0.707433192,1.435678717,0.890113802,1.848742918,1.312308668,0.532516942,1.720708057,0.143198111,1.261148958,2.247793465,0.535417445,1.16717034,0.365945508,,1.0899,,,0.663776815,1.372106073,-0.092031586,-0.092031586,,0.4630
0.189151715,1.095756098,-0.103840057,1.089413139,0.701416418,2.666720565,0.869809447,0.748237911,1.088703246,,0.9273,,-0.676602786,-0.159151633,-0.544537034,0.246644767,,-0.2834,,,0.586757422,0.93859648,0.017323141,1.231201652,0.945531701,0.5138482,0.989113907,-0.304074527,1.21850772,1.916939041,0.130387633,0.905665752,-0.097265189,,0.6917,,,0.563789586,1.409117754,0.02958049,0.02958049,,0.5080
-0.040166496,0.727654975,-0.228227057,1.39744575,0.201729131,2.365820179,0.561334754,0.311247042,1.407068266,,0.7449,,-0.919229169,-0.340985287,-0.39278888,0.117795332,,-0.3838,,,0.414364387,0.626255059,-0.441324618,0.573663514,0.82807612,-0.246203402,0.755214084,-0.166799565,1.266846989,1.39156893,-0.449345262,0.508939063,-0.702940484,,0.3353,,,0.323767513,0.957904825,-0.278565581,-0.278565581,,0.1811
-0.242606047,0.638321235,-0.200968764,0.465158625,-0.105540896,2.081894857,0.149271597,0.170423549,0.63574763,,0.3991,,-1.14185899,-0.636415223,-0.649401269,-0.320089894,,-0.6869,,,0.272708943,0.231130195,-0.722618449,0.216557607,0.198018453,-0.338512182,0.108046192,-0.35761678,0.645652302,0.749320491,-0.631222074,0.325416939,-0.999319515,,-0.0233,,,-0.347299452,0.461169754,-0.82541457,-0.82541457,,-0.3842
-0.224763539,0.716776408,-0.202442346,0.415349031,-0.165607984,2.176225744,0.114916203,0.188594171,0.581747148,,0.4001,,-1.033975911,-0.592956242,-0.635634622,-0.350150096,,-0.6532,,,0.214946333,0.113989499,-0.721493038,0.299593833,0.062244921,-0.309461356,0.14131298,-0.336738818,0.583008187,0.768726058,-0.684885916,0.33692658,-1.077870781,,-0.0469,,,-0.327462164,0.486778711,-0.95763096,-0.95763096,,-0.4390
-0.318023671,0.795622279,-0.383086566,0.262148297,-0.322810366,2.188373141,0.011458016,0.033331679,0.487046159,,0.3060,,-1.270969425,-0.649931466,-0.742108257,-0.543703275,,-0.8017,,,0.105022534,-0.031516296,-0.916732992,0.152400187,-0.167555956,-0.348273633,0.088545456,-0.550306173,0.706371308,0.561955599,-0.857116437,0.230132572,-1.269761461,,-0.1767,,,-0.411146997,0.298642043,-1.038889897,-1.038889897,,-0.5476
-0.373116968,0.686819891,-0.44908481,0.117351816,-0.376818109,2.11626627,-0.078750013,-0.020166776,0.497492444,,0.2356,,-1.52384589,-0.855876232,-1.0437308,-0.610153941,,-1.0084,,,0.037978316,-0.096800976,-0.950204486,0.117426667,-0.227965237,-0.41814215,-0.074909337,-0.627556122,0.524040703,0.461575195,-0.920556343,0.042736598,-1.442632448,,-0.2750,,,-0.719437772,0.091908337,-1.192724349,-1.192724349,,-0.7532
-0.403356318,0.688719464,-0.457378982,0.02224631,-0.388333506,2.106622218,-0.137444251,-0.007998998,0.446828749,,0.2078,,-1.531895159,-0.905359189,-1.030665304,-0.512769266,,-0.9952,,,0.06727677,-0.09826873,-0.972936007,0.12685689,-0.186796226,-0.29913988,0.044657605,-0.570129769,0.481548116,0.395679139,-0.910756237,0.04164493,-1.378856136,,-0.2507,,,-0.726637578,-0.060392506,-1.267070348,-1.267070348,,-0.8303
-0.417313661,0.638467002,-0.497199308,0.026423674,-0.38021545,2.024720773,-0.13587959,-0.0094906,0.442880194,,0.1880,,-1.503083998,-0.783267551,-1.014607992,-0.47696484,,-0.9445,,,0.065792854,-0.116252377,-0.983842212,0.117867583,-0.238632328,-0.308516756,0.044420061,-0.562289008,0.474176575,0.396472234,-1.011138294,0.039640115,-1.428108696,,-0.2700,,,-0.713132065,-0.064733061,-1.270495169,-1.270495169,,-0.8297
-0.421161503,0.581858961,-0.712967208,0.030642645,-0.316173117,1.930488384,-0.091754118,-0.135184256,0.452354497,,0.1465,,-1.480308115,-0.647806363,-0.984348927,-0.433834125,,-0.8866,,,0.103427123,-0.093408668,-1.001819558,0.146723349,-0.222014627,-0.205526054,0.326726344,-0.552570012,0.50688692,0.407091022,-0.983643772,0.038379168,-1.304441028,,-0.2180,,,-0.719389293,0.025362803,-1.274841048,-1.274841048,,-0.8109
-0.29136203,0.587083773,-0.563869951,0.038382126,-0.11014139,1.94837294,0.091470687,-0.08784314,0.452216691,,0.2294,,-1.472838432,-0.623013576,-0.950424127,-0.576649947,,-0.9057,,,0.17437691,-0.017189055,-0.986724652,0.137147801,-0.174993084,-0.121969963,0.297394288,-0.586587417,0.624365987,0.539260427,-0.795187762,0.111433649,-1.095900828,,-0.1457,,,-0.809003022,0.004416142,-1.288768729,-1.288768729,,-0.8455
0.488776726,0.225877615,-0.748499743,-1.699703814,-0.962066424,0.499009539,-0.968018873,-1.144432065,-0.684962963,,-0.5549,,-0.974595511,-0.122524519,-1.108633847,-1.681188177,,-0.9717,,,-0.635637711,-0.490093862,-1.077632653,-0.843127,-0.604490204,-1.091729925,-0.570421496,-0.867284959,-0.285440238,-1.275530912,-1.811115829,-1.297061115,-1.403746427,,-0.9426,,,-1.024278913,-0.819895813,-1.218000776,-1.218000776,,-1.0700
0.961457295,-0.007426466,-1.255443004,-0.344669702,-0.0369756,-0.667631566,-0.508164015,-1.019455092,0.236171621,,-0.2936,,0.320900906,0.474885622,-0.789515677,-0.128062781,,-0.0304,,,-0.606935332,-1.598089672,-1.470483214,-0.448266453,-1.549775558,-0.914723538,-0.539560473,-0.630418455,0.372191125,-1.465171451,-1.620651505,-0.609644298,-1.163934976,,-0.9420,,,-0.992636833,-0.469611564,-0.632410384,-0.632410384,,-0.6818
1.323765029,-0.025968304,-1.221570079,1.463035796,1.024326735,0.201507031,0.709076186,-0.048822512,0.651345201,,0.4530,,0.488392618,0.734436587,-0.199988776,0.607756174,,0.4076,,,-0.030696574,-0.543496001,-1.100728212,1.246164992,0.465898362,0.085616088,0.71929969,0.408497058,0.988482048,-0.242913793,-0.164014321,0.730988933,0.244850534,,0.2160,,,-0.871714435,-0.068762722,-1.088348775,-1.088348775,,-0.7793
1.783551378,0.154779972,-0.78800518,1.318754825,1.231043807,0.351514097,0.622388681,0.595682083,0.172195103,,0.6047,,0.596227448,0.791872454,0.148715316,1.062493448,,0.6498,,,0.446011084,-3.95E-05,-0.385125853,1.072781957,0.409997446,1.174402316,0.688009565,0.480375704,1.109711985,-0.053215683,0.368306892,1.288098534,0.86632054,,0.5743,,,-0.561922515,0.480991374,-0.235952046,-0.235952046,,-0.1382
1.885630349,-0.043812761,-0.577590902,1.135649355,1.196740144,0.194416909,0.603219933,0.551193439,0.206027075,,0.5724,,0.510819497,0.639574186,0.038577904,1.145178609,,0.5835,,,0.401317715,0.089939746,-0.45516803,1.013889932,0.398308088,1.22057595,0.638207624,0.417646527,1.327845432,-0.019250289,0.623067508,1.442127544,0.678928421,,0.5983,,,-0.478717168,0.368710792,-0.176833882,-0.176833882,,-0.1159
1.867422725,-0.051666542,-0.604466869,1.058658151,1.190228484,-0.193832137,0.65298375,0.506561079,0.157813606,,0.5093,,0.415197869,0.5797586,-0.04747479,1.178773623,,0.5316,,,0.386881377,0.11445835,-0.491005022,0.957047044,0.393262102,1.208915339,0.592497016,0.377803277,1.348888729,-0.013021994,0.645765756,1.44431722,0.653689107,,0.5861,,,-0.585785336,0.356493092,-0.195924705,-0.195924705,,-0.1553
1.896459579,-0.025417461,-0.628113703,1.107415211,1.206262716,-0.201121957,0.672481467,0.503324751,0.150748617,,0.5202,,0.412302217,0.569479832,-0.068709985,1.236189336,,0.5373,,,0.406071983,0.215179929,-0.572794408,0.989975064,0.387381314,1.289387497,0.460824596,0.360505128,1.228072621,-0.013585328,0.672631283,1.448670081,0.665198563,,0.5798,,,-0.735422241,0.361420365,-0.193380824,-0.193380824,,-0.1902
1.885266237,-0.037049393,-0.535065782,1.15148844,1.213195899,-0.164421763,0.669753237,0.527697674,-0.003099408,,0.5231,,0.454398899,0.664363852,-0.033882839,1.280434988,,0.5913,,,0.431611834,0.448197757,-0.588723113,0.978773693,0.404116829,1.292062344,0.452197551,0.263490683,1.239425674,-0.003136848,0.668457522,1.470529803,0.644368461,,0.5924,,,-0.737855155,0.477795439,-0.201937957,-0.201937957,,-0.1660
1.884531087,-0.043335637,-0.522603861,1.106191347,1.141232778,-0.195357236,0.651164928,0.45102413,-0.025302148,,0.4942,,0.436717642,0.653322408,-0.030243921,1.171668974,,0.5579,,,0.394534774,0.430823506,-0.663575358,0.964042511,0.347879624,1.198590292,0.287650143,0.216238344,1.248456169,-0.081077897,0.605266202,1.424589458,0.587441196,,0.5355,,,-0.735663657,0.432410073,-0.202858003,-0.202858003,,-0.1772
1.930229136,-0.030481368,-0.534151033,1.112897643,1.140144216,-0.128545026,0.662627093,0.482343351,0.057757593,,0.5214,,0.429624497,0.580202777,-0.026512682,1.112757299,,0.5240,,,0.408041783,0.462347441,-0.609416994,1.041547646,0.34628328,1.224895471,0.286972628,0.215775881,1.227987776,-0.079048971,0.613094906,1.417295593,0.662812883,,0.5553,,,-0.722021904,0.439839811,-0.202476551,-0.202476551,,-0.1718
1.906899249,-0.108146359,-0.570224526,1.197478559,1.066285637,-0.112548328,0.643508287,0.517575121,0.033255553,,0.5082,,0.425423619,0.467880083,-0.033834926,1.077623673,,0.4843,,,0.373971215,0.440340588,-0.520630006,1.061970114,0.41058116,1.175507083,0.066530601,0.215064352,1.17271666,-0.026961256,0.610967019,1.429250343,0.603723153,,0.5395,,,-0.728942957,0.354345976,-0.203546308,-0.203546308,,-0.1954
1.818456361,-0.143426507,-0.657976718,1.188155551,0.963840763,-0.1290015,0.575472882,0.515236163,0.115895495,,0.4719,,0.556115957,0.628193191,0.454484303,1.591312516,,0.8075,,,0.267685793,0.44075257,0.053189444,1.156907201,0.604802799,1.243238115,0.097728491,0.35653972,1.231131399,-0.010281744,0.550247577,1.418996007,0.540314316,,0.6116,,,-0.603245712,0.431244682,0.116731789,0.116731789,,0.0154
1.169189001,-0.015323827,-0.951727117,1.243837464,1.114078357,0.461048741,0.754491726,1.239730042,0.106565002,,0.5691,,-0.434950573,-0.356318024,0.756731255,1.344852286,,0.3276,,,0.486881435,0.82661589,0.448714729,1.406161187,0.633211981,1.3759537,0.325760153,0.70251228,1.437288419,0.565449624,0.920643214,1.74903219,0.861809553,,0.9031,,,-0.445493646,0.208006372,0.049910797,0.049910797,,-0.0344
0.574924578,-0.369314193,-1.660050078,0.417181736,0.147138511,0.039831121,0.10627893,0.707120932,-1.349308772,,-0.1540,,-1.213950627,-1.60197632,-0.013473352,0.371636411,,-0.6144,,,0.023802565,0.142076385,0.348645877,0.873087435,0.853528348,1.202010119,-0.425328789,0.420505186,0.17396432,0.20018037,0.355300987,0.798075029,0.39885943,,0.4127,,,-1.049564215,-0.115542582,-0.549436142,-0.549436142,,-0.5660
0.173979634,-0.904800029,-1.95461845,-2.153739038,-1.108053412,-1.305783158,-1.635260165,-0.173750852,-1.967066624,,-1.2255,,-1.264964531,-2.024424555,-0.005238989,0.023737252,,-0.8177,,,-0.332537366,-0.522009775,0.28708457,-0.358480269,-0.840856789,0.596811633,-1.380433137,-0.29581874,-1.12127407,-0.428699483,-0.789767652,-0.28429752,-0.367879636,,-0.4491,,,-1.149982283,-0.742255757,-0.822076287,-0.822076287,,-0.8841
-0.272029857,-0.830051984,-1.886078506,-1.381544895,-1.14682982,-0.855463237,-1.486089591,-0.322474249,-1.553102872,,-1.0815,,-0.684625124,-1.26037582,-0.221860643,-0.278594656,,-0.6114,,,-0.773730549,-0.791473781,-0.102460459,-0.033396324,-0.730280836,-0.467532508,-0.362878165,-0.079886581,-1.387243751,-0.29135293,-1.283715828,-0.342705855,-0.698688693,,-0.5650,,,-0.321409201,-0.686662895,-0.664565018,-0.664565018,,-0.5843
-0.536628568,-0.617595882,-1.696118649,-0.863463018,-0.64948739,-0.463654222,-1.191370851,-0.108418465,-1.44255111,,-0.8410,,-0.178455966,-0.807667386,-0.225204248,-0.300103666,,-0.3779,,,-0.575589403,-0.937221816,0.207344986,0.523435984,-0.43958627,-0.391955725,0.43348419,0.138489343,-1.165798217,-0.036784951,-1.401437479,-0.360258771,-0.391400485,,-0.3383,,,-0.166989743,-0.394736147,-0.403440875,-0.403440875,,-0.3422
-0.347876197,-0.401843033,-1.743506393,-0.65440757,-0.52587393,-0.342588401,-1.139812471,0.123964024,-1.333155683,,-0.7072,,0.026697123,-0.615134491,-0.02348492,-0.122496315,,-0.1836,,,-0.472353627,-0.516160542,0.738739904,0.627479892,-0.344098794,-0.360395588,0.622966976,0.337341601,-0.961407411,0.185034397,-1.155126945,-0.14046486,-0.004936872,,-0.1110,,,0.212915002,0.09074499,-0.218862728,-0.218862728,,-0.0335
-0.006226934,-0.4572386,-1.634644591,-0.58298557,-0.439281369,-0.252979481,-1.090651619,0.164070868,-1.303543297,,-0.6226,,0.090882542,-0.551949873,0.016740855,-0.065315482,,-0.1274,,,-0.359996662,-0.47140744,0.852827257,0.646694402,-0.18674508,-0.317116773,0.839834295,0.584149134,-0.947734478,0.345099549,-0.711736498,-0.039718293,0.160876551,,0.0304,,,0.68700001,0.403918224,0.130252926,0.130252926,,0.3379
0.226501065,-0.385770076,-1.315381877,-0.290368659,-0.214626303,-0.063068998,-0.821617081,0.316474188,-0.833737025,,-0.3757,,0.287135327,-0.574450045,0.14770587,0.136193284,,-0.0009,,,-0.358108754,-0.371270307,0.968471596,0.696995622,-0.089246782,-0.25275342,1.091257372,0.707564102,-0.585121691,0.43398319,-0.569635194,0.184335266,0.312831538,,0.1669,,,0.831538718,0.538097101,0.290764779,0.290764779,,0.4878
0.480964116,0.156492086,-0.948263485,0.633096235,0.360999396,0.641329696,-0.254352679,0.781719143,0.012213856,,0.2071,,0.849259159,0.122572088,1.011599657,0.718455745,,0.6755,,,-0.305689673,0.27809447,1.278255559,1.020994372,0.586297472,0.341278157,1.495449742,1.159533314,0.065208855,0.53193796,0.061578031,0.182984257,0.934489381,,0.5870,,,1.511283366,1.362447837,0.348453478,0.348453478,,0.8927
0.457824474,0.156120116,-0.966247046,0.577557623,0.373574815,0.579760528,-0.267969229,0.759392772,-0.069985716,,0.1778,,0.831745509,0.097891711,0.996485924,0.685028476,,0.6528,,,-0.322577896,0.248251847,1.243067708,0.997082273,0.577423236,0.34586653,1.492583809,1.149110246,0.064946469,0.53237807,0.065087359,0.180440079,0.896185015,,0.5746,,,1.491007635,1.392091638,0.348232792,0.348232792,,0.8949
0.434905307,0.342133691,-0.969972872,0.415592597,0.371332623,0.578188648,-0.316819692,0.741953266,-0.066045896,,0.1701,,0.821931744,0.092337887,1.030586286,0.685650657,,0.6576,,,-0.319810261,0.23067706,1.185284303,0.938722866,0.528998295,0.320016139,1.454683955,1.13588571,0.089582942,0.475243783,0.001298037,0.187528664,0.922951559,,0.5501,,,1.473126772,1.38998768,0.348852388,0.348852388,,0.8902
0.377005523,0.38367542,-0.931215328,0.577817555,0.261021961,0.473044469,-0.393379283,0.592348925,-0.23994931,,0.1223,,0.657753239,-0.109479768,0.576357481,0.101249939,,0.3065,,,-0.312441396,0.150671384,0.728420974,0.800038002,0.271807879,0.160048525,1.444075586,0.966701336,-0.148089711,0.401348524,-0.097977359,0.107442423,0.792979999,,0.4050,,,1.432627783,1.329610641,0.036355948,0.036355948,,0.7087
0.323673768,0.243529619,-0.93382628,0.408493023,-0.078104637,0.897278315,-0.410156628,0.055045198,0.047258582,,0.0615,,0.569155663,-0.367227805,0.248475652,-0.329573942,,0.0302,,,-0.640307236,0.032928108,0.551976256,0.398967598,-0.004055616,-0.036347209,0.938739721,0.38085594,-0.494285706,-0.47980823,-0.648340768,-0.882022091,0.340800135,,-0.0416,,,1.26095484,0.823702837,-0.083501328,-0.083501328,,0.4794
0.839802514,0.495721466,-0.278400296,1.026629659,1.06649816,1.655674976,0.296921091,0.4507531,1.062913021,,0.7352,,0.623216456,0.608639135,1.026195506,-0.205271984,,0.5132,,,0.010656596,0.978973537,0.923506821,1.400518135,0.159021182,0.568855882,1.536707109,0.850162705,0.371520168,-0.100254523,0.536136858,0.096656221,0.699121636,,0.6178,,,1.675683525,0.849361992,0.30485854,0.30485854,,0.7837
1.233148005,0.387096456,-0.180062383,1.111729735,1.265993135,1.604359845,0.209979936,0.287717682,1.402363527,,0.8136,,0.6998086,0.196101755,0.573608188,-0.434020596,,0.2589,,,-0.337062625,0.561125744,0.562362302,0.771358505,-0.270711598,0.20363148,1.078867345,0.635861557,0.398472901,0.319913308,0.383397791,-0.214332548,0.094611035,,0.3221,,,1.484293909,0.669323866,0.660654972,0.660654972,,0.8687
