Date,SPI
2014,1.010191535
2014.083333,0.949424672
2014.166667,0.906961963
2014.25,0.889392975
2014.333333,1.059065124
2014.416667,1.231501558
2014.5,0.516386852
2014.583333,0.493460291
2014.666667,0.423615768
2014.75,0.434487359
2014.833333,0.319290349
2014.916667,0.005058176
2015,0.239019379
2015.083334,0.817441326
2015.166667,1.378011078
2015.25,1.387964828
2015.333334,1.256606711
2015.416667,1.515521239
2015.5,1.703257157
2015.583334,1.507409476
2015.666667,1.410747493
2015.75,1.819945891
2015.833334,1.923352676
2015.916667,1.929763842
2016,1.57593711
2016.083334,1.071323808
2016.166667,0.578824574
2016.25,0.585908315
2016.333334,0.601280924
2016.416667,0.192849863
2016.5,0.669554238
2016.583334,0.884200235
2016.666667,1.159322684
2016.75,0.57560492
2016.833334,0.516344583
2016.916667,0.625030643
2017,0.602518054
2017.083334,0.561590191
2017.166667,0.542540051
2017.25,0.520808111
2017.333334,0.528800742
2017.416667,0.258919334
2017.5,0.201735171
2017.583334,0.145686212
2017.666667,0.197841199
2017.75,0.293475715
2017.833334,0.191461936
2017.916667,0.222684968
2018,0.338977781
2018.083334,0.477928241
2018.166667,0.396273635
2018.25,0.400540465
2018.333334,0.459244842
2018.416667,0.751087918
2018.5,0.175895868
2018.583334,0.061723843
2018.666667,0.265113085
2018.75,0.431703029
2018.833334,0.685988004
2018.916667,0.503552141
2019,0.426906501
2019.083334,0.262882962
2019.166667,0.24560713
2019.25,0.232157875
2019.333334,0.147131929
2019.416667,-0.075156795
2019.5,0.144411636
2019.583334,0.00304416
2019.666667,-0.249374554
2019.75,-0.260774431
2019.833334,-0.019813653
2019.916667,0.061625071
2020,0.229608357
2020.083334,0.553658094
2020.166667,0.550724793
2020.25,0.553102325
2020.333334,0.620909626
2020.416667,0.639662429
2020.5,0.75165058
2020.583334,0.551174925
2020.666667,0.112138163
2020.75,-0.057568093
2020.833334,-0.588479325
2020.916667,-0.76573225
