Date,SPI
2017.333334,-0.722558507
2017.416667,-1.055627138
2017.5,-0.834866859
2017.583334,-0.725750356
2017.666667,-0.599536536
2017.75,-0.560774553
2017.833334,-0.706097223
2017.916667,-0.581713428
2018,-0.453577914
2018.083334,-0.37625778
2018.166667,-0.430132668
2018.25,-0.409572909
2018.333334,-0.238595544
2018.416667,0.588396683
2018.5,-0.261839174
2018.583334,-0.365065644
2018.666667,0.05888082
2018.75,0.281775606
2018.833334,0.434044426
2018.916667,0.336550142
2019,0.303338346
2019.083334,0.229359103
2019.166667,0.264485738
2019.25,0.27117172
2019.333334,0.198160588
2019.416667,-0.846252318
2019.5,0.208108015
2019.583334,0.004283934
2019.666667,-0.648901082
2019.75,-0.358957325
2019.833334,-0.116445853
2019.916667,-0.005721069
2020,0.072057985
2020.083334,0.32396344
2020.166667,0.290089579
2020.25,0.278265915
2020.333334,0.374021442
2020.416667,0.413663323
2020.5,0.081383721
2020.583334,-0.181328122
2020.666667,-0.103695086
2020.75,-0.61158116
2020.833334,-1.07639762
2020.916667,-1.167556533
