Date,Spi
2013.666667,0.273206281
2013.75,0.5519666
2013.833333,0.715139211
2013.916667,1.090234356
2014,1.012487829
2014.083333,1.023669854
2014.166667,1.027044242
2014.25,1.03306381
2014.333333,1.132887303
2014.416667,1.288136134
2014.5,0.750955078
2014.583333,0.778697595
2014.666667,0.459144764
2014.75,0.271373668
2014.833333,0.253696793
2014.916667,-0.120022571
2015,-0.001340711
2015.083334,0.349649478
2015.166667,0.889800345
2015.25,0.969397606
2015.333334,0.968962646
2015.416667,1.62641003
2015.5,1.834581075
2015.583334,1.827248961
2015.666667,1.801218997
2015.75,2.076367114
2015.833334,2.053536985
2015.916667,2.082248372
2016,1.918631665
2016.083334,1.699795077
2016.166667,1.320288511
2016.25,1.262999806
2016.333334,1.22213712
2016.416667,0.368243175
2016.5,0.45387047
2016.583334,0.89557308
2016.666667,0.722553698
2016.75,0.207004175
2016.833334,0.328965134
2016.916667,0.314008356
2017,0.300131103
2017.083334,0.255780491
2017.166667,0.229161644
2017.25,0.234429782
2017.333334,0.166750907
2017.416667,-0.045226843
2017.5,-0.144848773
2017.583334,-0.28438648
2017.666667,0.094865261
2017.75,0.07180803
2017.833334,-0.112992834
2017.916667,-0.013258443
2018,0.274993684
2018.083334,0.435300409
2018.166667,0.384637387
2018.25,0.384935959
2018.333334,0.593870178
2018.416667,1.217860172
2018.5,0.966781826
2018.583334,0.723212076
2018.666667,1.000650559
2018.75,1.187122995
2018.833334,1.335872844
2018.916667,1.240805312
2019,1.079346816
2019.083334,0.943068898
2019.166667,0.930636076
2019.25,0.921850886
2019.333334,0.751979152
2019.416667,0.152159606
2019.5,0.273524543
2019.583334,0.387965921
2019.666667,-0.255781218
2019.75,-0.36258103
2019.833334,-0.137750071
2019.916667,-0.005050474
2020,0.092862388
2020.083334,0.200244755
2020.166667,0.224193312
2020.25,0.238690859
2020.333334,0.336849387
2020.416667,0.47952113
2020.5,0.954278358
2020.583334,0.805292009
2020.666667,0.792437493
2020.75,0.60715291
2020.833334,0.250137121
2020.916667,0.161942969
