Date,SPI
2008.75,0.572385949
2008.833333,0.50930025
2008.916667,0.52022658
2009,0.523085016
2009.083333,0.49417171
2009.166667,0.521424623
2009.25,0.508231466
2009.333333,0.471850277
2009.416667,0.569098821
2009.5,-0.154021915
2009.583333,-1.225454677
2009.666667,-1.081518335
2009.75,-0.841032017
2009.833333,-0.707233295
2009.916667,-0.622608955
2010,-0.375732752
2010.083333,0.207133152
2010.166667,0.177780926
2010.25,0.170140852
2010.333333,0.122263326
2010.416667,0.061465662
2010.5,0.735168188
2010.583333,0.813591771
2010.666667,0.710580976
2010.75,0.505381937
2010.833333,0.369725292
2010.916667,0.303132572
2011,0.087573614
2011.083333,-0.4945259
2011.166667,-0.487992955
2011.25,-0.494475784
2011.333333,-0.564675374
2011.416667,-0.682185719
2011.5,-1.477866597
2011.583333,-1.480443002
2011.666667,-1.342642626
2011.75,-1.053984924
2011.833333,-1.030837632
2011.916667,-1.038373722
2012,-0.966664833
2012.083333,-0.560654672
2012.166667,-0.559325036
2012.25,-0.527019413
2012.333333,-0.505905947
2012.416667,-0.364435266
2012.5,-0.188993632
2012.583333,-0.079904287
2012.666667,-0.296367224
2012.75,-0.405016613
2012.833333,-0.397195365
2012.916667,-0.346704174
2013,-0.14747161
2013.083333,-0.538304164
2013.166667,-0.545106195
2013.25,-0.606272714
2013.333333,-0.425017366
2013.416667,-0.268988736
2013.5,0.024713789
2013.583333,-0.15881602
2013.666667,0.455844994
2013.75,0.595070583
2013.833333,0.815451278
2013.916667,1.108493876
2014,1.016868035
2014.083333,1.035031281
2014.166667,1.084226467
2014.25,1.095629953
2014.333333,1.21845685
2014.416667,1.306366468
2014.5,1.030112834
2014.583333,1.169963595
2014.666667,0.762928361
2014.75,0.697844466
2014.833333,0.595165416
2014.916667,0.360803151
2015,0.415142379
2015.083334,0.622960029
2015.166667,1.10900082
2015.25,1.252431602
2015.333334,1.305944347
2015.416667,1.527752316
2015.5,1.547217288
2015.583334,1.491447956
2015.666667,1.511923443
2015.75,1.824592163
2015.833334,1.757739931
2015.916667,1.773692066
2016,1.734472009
2016.083334,1.602305783
2016.166667,1.169271321
2016.25,1.023077963
2016.333334,0.840171463
2016.416667,0.034681817
2016.5,-0.09361306
2016.583334,0.521924393
2016.666667,0.513059974
2016.75,-0.054512537
2016.833334,0.043004439
2016.916667,0.003816968
2017,-0.04271968
2017.083334,-0.102490645
2017.166667,-0.076629027
2017.25,-0.082407864
2017.333334,-0.174420714
2017.416667,-0.121394604
2017.5,0.267495305
2017.583334,0.070386165
2017.666667,0.333834175
2017.75,0.326214449
2017.833334,0.194847526
2017.916667,0.294797429
2018,0.45985132
2018.083334,0.608098246
2018.166667,0.541823574
2018.25,0.627405835
2018.333334,0.76042129
2018.416667,1.271304608
2018.5,0.799103465
2018.583334,0.599504568
2018.666667,0.829315843
2018.75,1.065728957
2018.833334,1.22360617
2018.916667,1.190056278
2019,1.102655923
2019.083334,0.975076348
2019.166667,1.00395893
2019.25,0.916659666
2019.333334,0.785453558
2019.416667,0.171482926
2019.5,0.185152489
2019.583334,0.170185595
2019.666667,-0.537573215
2019.75,-0.862080553
2019.833334,-0.83600528
2019.916667,-0.769342087
2020,-0.624151848
2020.083334,-0.569770282
2020.166667,-0.607308452
2020.25,-0.525956458
2020.333334,-0.35846284
2020.416667,-0.046464854
2020.5,0.537956591
2020.583334,0.520647592
2020.666667,0.548152638
2020.75,0.602745724
2020.833334,0.446515542
2020.916667,0.446394972
